"BLOCK_ID","STRIPE_ID","ROW_START","ROW_END","NROWS","NCOLS","REVERSE_FILE","STREAM_FILE","STREAM_CELLS","MAX_GEOM_DELTA_CELLS","STATUS"
"BLOCK_011",1,1,256,256,7200,"index/reverse_stripes/reverse_00001.tif","index/stream_stripes/stream_00001.tif",6916,0,"EXISTS_VALID"
"BLOCK_011",2,257,512,256,7200,"index/reverse_stripes/reverse_00002.tif","index/stream_stripes/stream_00002.tif",8302,0,"EXISTS_VALID"
"BLOCK_011",3,513,768,256,7200,"index/reverse_stripes/reverse_00003.tif","index/stream_stripes/stream_00003.tif",7603,0,"EXISTS_VALID"
"BLOCK_011",4,769,1024,256,7200,"index/reverse_stripes/reverse_00004.tif","index/stream_stripes/stream_00004.tif",8816,0,"EXISTS_VALID"
"BLOCK_011",5,1025,1280,256,7200,"index/reverse_stripes/reverse_00005.tif","index/stream_stripes/stream_00005.tif",8659,0,"EXISTS_VALID"
"BLOCK_011",6,1281,1536,256,7200,"index/reverse_stripes/reverse_00006.tif","index/stream_stripes/stream_00006.tif",9061,0,"EXISTS_VALID"
"BLOCK_011",7,1537,1792,256,7200,"index/reverse_stripes/reverse_00007.tif","index/stream_stripes/stream_00007.tif",9163,0,"EXISTS_VALID"
"BLOCK_011",8,1793,2048,256,7200,"index/reverse_stripes/reverse_00008.tif","index/stream_stripes/stream_00008.tif",10529,0,"EXISTS_VALID"
"BLOCK_011",9,2049,2304,256,7200,"index/reverse_stripes/reverse_00009.tif","index/stream_stripes/stream_00009.tif",8125,0,"EXISTS_VALID"
"BLOCK_011",10,2305,2560,256,7200,"index/reverse_stripes/reverse_00010.tif","index/stream_stripes/stream_00010.tif",7914,0,"EXISTS_VALID"
"BLOCK_011",11,2561,2816,256,7200,"index/reverse_stripes/reverse_00011.tif","index/stream_stripes/stream_00011.tif",7977,0,"EXISTS_VALID"
"BLOCK_011",12,2817,3072,256,7200,"index/reverse_stripes/reverse_00012.tif","index/stream_stripes/stream_00012.tif",16558,0,"EXISTS_VALID"
"BLOCK_011",13,3073,3328,256,7200,"index/reverse_stripes/reverse_00013.tif","index/stream_stripes/stream_00013.tif",12310,0,"EXISTS_VALID"
"BLOCK_011",14,3329,3584,256,7200,"index/reverse_stripes/reverse_00014.tif","index/stream_stripes/stream_00014.tif",12818,0,"EXISTS_VALID"
"BLOCK_011",15,3585,3840,256,7200,"index/reverse_stripes/reverse_00015.tif","index/stream_stripes/stream_00015.tif",12504,0,"EXISTS_VALID"
"BLOCK_011",16,3841,4096,256,7200,"index/reverse_stripes/reverse_00016.tif","index/stream_stripes/stream_00016.tif",9098,0,"EXISTS_VALID"
"BLOCK_011",17,4097,4352,256,7200,"index/reverse_stripes/reverse_00017.tif","index/stream_stripes/stream_00017.tif",10113,0,"EXISTS_VALID"
"BLOCK_011",18,4353,4608,256,7200,"index/reverse_stripes/reverse_00018.tif","index/stream_stripes/stream_00018.tif",7842,0,"EXISTS_VALID"
"BLOCK_011",19,4609,4864,256,7200,"index/reverse_stripes/reverse_00019.tif","index/stream_stripes/stream_00019.tif",8153,0,"EXISTS_VALID"
"BLOCK_011",20,4865,5120,256,7200,"index/reverse_stripes/reverse_00020.tif","index/stream_stripes/stream_00020.tif",6776,0,"EXISTS_VALID"
"BLOCK_011",21,5121,5376,256,7200,"index/reverse_stripes/reverse_00021.tif","index/stream_stripes/stream_00021.tif",8267,0,"EXISTS_VALID"
"BLOCK_011",22,5377,5632,256,7200,"index/reverse_stripes/reverse_00022.tif","index/stream_stripes/stream_00022.tif",8003,0,"EXISTS_VALID"
"BLOCK_011",23,5633,5888,256,7200,"index/reverse_stripes/reverse_00023.tif","index/stream_stripes/stream_00023.tif",6635,0,"EXISTS_VALID"
"BLOCK_011",24,5889,6144,256,7200,"index/reverse_stripes/reverse_00024.tif","index/stream_stripes/stream_00024.tif",7518,0,"EXISTS_VALID"
"BLOCK_011",25,6145,6400,256,7200,"index/reverse_stripes/reverse_00025.tif","index/stream_stripes/stream_00025.tif",6561,0,"EXISTS_VALID"
"BLOCK_011",26,6401,6656,256,7200,"index/reverse_stripes/reverse_00026.tif","index/stream_stripes/stream_00026.tif",7838,0,"EXISTS_VALID"
"BLOCK_011",27,6657,6912,256,7200,"index/reverse_stripes/reverse_00027.tif","index/stream_stripes/stream_00027.tif",6502,0,"EXISTS_VALID"
"BLOCK_011",28,6913,7168,256,7200,"index/reverse_stripes/reverse_00028.tif","index/stream_stripes/stream_00028.tif",6157,0,"EXISTS_VALID"
"BLOCK_011",29,7169,7200,32,7200,"index/reverse_stripes/reverse_00029.tif","index/stream_stripes/stream_00029.tif",480,0,"EXISTS_VALID"
