"BLOCK_ID","STRIPE_ID","ROW_START","ROW_END","NROWS","NCOLS","REVERSE_FILE","STREAM_FILE","STREAM_CELLS","MAX_GEOM_DELTA_CELLS","STATUS"
"BLOCK_006",1,1,256,256,7200,"index/reverse_stripes/reverse_00001.tif","index/stream_stripes/stream_00001.tif",8792,0,"EXISTS_VALID"
"BLOCK_006",2,257,512,256,7200,"index/reverse_stripes/reverse_00002.tif","index/stream_stripes/stream_00002.tif",10623,0,"EXISTS_VALID"
"BLOCK_006",3,513,768,256,7200,"index/reverse_stripes/reverse_00003.tif","index/stream_stripes/stream_00003.tif",12655,0,"EXISTS_VALID"
"BLOCK_006",4,769,1024,256,7200,"index/reverse_stripes/reverse_00004.tif","index/stream_stripes/stream_00004.tif",10996,0,"EXISTS_VALID"
"BLOCK_006",5,1025,1280,256,7200,"index/reverse_stripes/reverse_00005.tif","index/stream_stripes/stream_00005.tif",12478,0,"EXISTS_VALID"
"BLOCK_006",6,1281,1536,256,7200,"index/reverse_stripes/reverse_00006.tif","index/stream_stripes/stream_00006.tif",9929,0,"EXISTS_VALID"
"BLOCK_006",7,1537,1792,256,7200,"index/reverse_stripes/reverse_00007.tif","index/stream_stripes/stream_00007.tif",11103,0,"EXISTS_VALID"
"BLOCK_006",8,1793,2048,256,7200,"index/reverse_stripes/reverse_00008.tif","index/stream_stripes/stream_00008.tif",12717,0,"EXISTS_VALID"
"BLOCK_006",9,2049,2304,256,7200,"index/reverse_stripes/reverse_00009.tif","index/stream_stripes/stream_00009.tif",12198,0,"EXISTS_VALID"
"BLOCK_006",10,2305,2560,256,7200,"index/reverse_stripes/reverse_00010.tif","index/stream_stripes/stream_00010.tif",10805,0,"EXISTS_VALID"
"BLOCK_006",11,2561,2816,256,7200,"index/reverse_stripes/reverse_00011.tif","index/stream_stripes/stream_00011.tif",12234,0,"EXISTS_VALID"
"BLOCK_006",12,2817,3072,256,7200,"index/reverse_stripes/reverse_00012.tif","index/stream_stripes/stream_00012.tif",11063,0,"EXISTS_VALID"
"BLOCK_006",13,3073,3328,256,7200,"index/reverse_stripes/reverse_00013.tif","index/stream_stripes/stream_00013.tif",10334,0,"EXISTS_VALID"
"BLOCK_006",14,3329,3584,256,7200,"index/reverse_stripes/reverse_00014.tif","index/stream_stripes/stream_00014.tif",10656,0,"EXISTS_VALID"
"BLOCK_006",15,3585,3840,256,7200,"index/reverse_stripes/reverse_00015.tif","index/stream_stripes/stream_00015.tif",9537,0,"EXISTS_VALID"
"BLOCK_006",16,3841,4096,256,7200,"index/reverse_stripes/reverse_00016.tif","index/stream_stripes/stream_00016.tif",11044,0,"EXISTS_VALID"
"BLOCK_006",17,4097,4352,256,7200,"index/reverse_stripes/reverse_00017.tif","index/stream_stripes/stream_00017.tif",11313,0,"EXISTS_VALID"
"BLOCK_006",18,4353,4608,256,7200,"index/reverse_stripes/reverse_00018.tif","index/stream_stripes/stream_00018.tif",11188,0,"EXISTS_VALID"
"BLOCK_006",19,4609,4864,256,7200,"index/reverse_stripes/reverse_00019.tif","index/stream_stripes/stream_00019.tif",10093,0,"EXISTS_VALID"
"BLOCK_006",20,4865,5120,256,7200,"index/reverse_stripes/reverse_00020.tif","index/stream_stripes/stream_00020.tif",10581,0,"EXISTS_VALID"
"BLOCK_006",21,5121,5376,256,7200,"index/reverse_stripes/reverse_00021.tif","index/stream_stripes/stream_00021.tif",10802,0,"EXISTS_VALID"
"BLOCK_006",22,5377,5632,256,7200,"index/reverse_stripes/reverse_00022.tif","index/stream_stripes/stream_00022.tif",11197,0,"EXISTS_VALID"
"BLOCK_006",23,5633,5888,256,7200,"index/reverse_stripes/reverse_00023.tif","index/stream_stripes/stream_00023.tif",13115,0,"EXISTS_VALID"
"BLOCK_006",24,5889,6144,256,7200,"index/reverse_stripes/reverse_00024.tif","index/stream_stripes/stream_00024.tif",10405,0,"EXISTS_VALID"
"BLOCK_006",25,6145,6400,256,7200,"index/reverse_stripes/reverse_00025.tif","index/stream_stripes/stream_00025.tif",10974,0,"EXISTS_VALID"
"BLOCK_006",26,6401,6656,256,7200,"index/reverse_stripes/reverse_00026.tif","index/stream_stripes/stream_00026.tif",8445,0,"EXISTS_VALID"
"BLOCK_006",27,6657,6912,256,7200,"index/reverse_stripes/reverse_00027.tif","index/stream_stripes/stream_00027.tif",8998,0,"EXISTS_VALID"
"BLOCK_006",28,6913,7168,256,7200,"index/reverse_stripes/reverse_00028.tif","index/stream_stripes/stream_00028.tif",12729,0,"EXISTS_VALID"
"BLOCK_006",29,7169,7424,256,7200,"index/reverse_stripes/reverse_00029.tif","index/stream_stripes/stream_00029.tif",12224,0,"EXISTS_VALID"
"BLOCK_006",30,7425,7680,256,7200,"index/reverse_stripes/reverse_00030.tif","index/stream_stripes/stream_00030.tif",15101,0,"EXISTS_VALID"
"BLOCK_006",31,7681,7936,256,7200,"index/reverse_stripes/reverse_00031.tif","index/stream_stripes/stream_00031.tif",10696,0,"EXISTS_VALID"
"BLOCK_006",32,7937,8192,256,7200,"index/reverse_stripes/reverse_00032.tif","index/stream_stripes/stream_00032.tif",10717,0,"EXISTS_VALID"
"BLOCK_006",33,8193,8448,256,7200,"index/reverse_stripes/reverse_00033.tif","index/stream_stripes/stream_00033.tif",13289,0,"EXISTS_VALID"
"BLOCK_006",34,8449,8704,256,7200,"index/reverse_stripes/reverse_00034.tif","index/stream_stripes/stream_00034.tif",7852,0,"EXISTS_VALID"
"BLOCK_006",35,8705,8960,256,7200,"index/reverse_stripes/reverse_00035.tif","index/stream_stripes/stream_00035.tif",14755,0,"EXISTS_VALID"
"BLOCK_006",36,8961,9216,256,7200,"index/reverse_stripes/reverse_00036.tif","index/stream_stripes/stream_00036.tif",9344,0,"EXISTS_VALID"
"BLOCK_006",37,9217,9472,256,7200,"index/reverse_stripes/reverse_00037.tif","index/stream_stripes/stream_00037.tif",8510,0,"EXISTS_VALID"
"BLOCK_006",38,9473,9728,256,7200,"index/reverse_stripes/reverse_00038.tif","index/stream_stripes/stream_00038.tif",9441,0,"EXISTS_VALID"
"BLOCK_006",39,9729,9984,256,7200,"index/reverse_stripes/reverse_00039.tif","index/stream_stripes/stream_00039.tif",18304,0,"EXISTS_VALID"
"BLOCK_006",40,9985,10240,256,7200,"index/reverse_stripes/reverse_00040.tif","index/stream_stripes/stream_00040.tif",12123,0,"EXISTS_VALID"
"BLOCK_006",41,10241,10496,256,7200,"index/reverse_stripes/reverse_00041.tif","index/stream_stripes/stream_00041.tif",11730,0,"EXISTS_VALID"
"BLOCK_006",42,10497,10752,256,7200,"index/reverse_stripes/reverse_00042.tif","index/stream_stripes/stream_00042.tif",12139,0,"EXISTS_VALID"
"BLOCK_006",43,10753,11008,256,7200,"index/reverse_stripes/reverse_00043.tif","index/stream_stripes/stream_00043.tif",12833,0,"EXISTS_VALID"
"BLOCK_006",44,11009,11264,256,7200,"index/reverse_stripes/reverse_00044.tif","index/stream_stripes/stream_00044.tif",19509,0,"EXISTS_VALID"
"BLOCK_006",45,11265,11520,256,7200,"index/reverse_stripes/reverse_00045.tif","index/stream_stripes/stream_00045.tif",6784,0,"EXISTS_VALID"
"BLOCK_006",46,11521,11776,256,7200,"index/reverse_stripes/reverse_00046.tif","index/stream_stripes/stream_00046.tif",5790,0,"EXISTS_VALID"
"BLOCK_006",47,11777,12032,256,7200,"index/reverse_stripes/reverse_00047.tif","index/stream_stripes/stream_00047.tif",6153,0,"EXISTS_VALID"
"BLOCK_006",48,12033,12288,256,7200,"index/reverse_stripes/reverse_00048.tif","index/stream_stripes/stream_00048.tif",6215,0,"EXISTS_VALID"
"BLOCK_006",49,12289,12544,256,7200,"index/reverse_stripes/reverse_00049.tif","index/stream_stripes/stream_00049.tif",6640,0,"EXISTS_VALID"
"BLOCK_006",50,12545,12800,256,7200,"index/reverse_stripes/reverse_00050.tif","index/stream_stripes/stream_00050.tif",6955,0,"EXISTS_VALID"
"BLOCK_006",51,12801,13056,256,7200,"index/reverse_stripes/reverse_00051.tif","index/stream_stripes/stream_00051.tif",8164,0,"EXISTS_VALID"
"BLOCK_006",52,13057,13312,256,7200,"index/reverse_stripes/reverse_00052.tif","index/stream_stripes/stream_00052.tif",8109,0,"EXISTS_VALID"
"BLOCK_006",53,13313,13568,256,7200,"index/reverse_stripes/reverse_00053.tif","index/stream_stripes/stream_00053.tif",7663,0,"EXISTS_VALID"
"BLOCK_006",54,13569,13824,256,7200,"index/reverse_stripes/reverse_00054.tif","index/stream_stripes/stream_00054.tif",8849,0,"EXISTS_VALID"
"BLOCK_006",55,13825,14080,256,7200,"index/reverse_stripes/reverse_00055.tif","index/stream_stripes/stream_00055.tif",10182,0,"EXISTS_VALID"
"BLOCK_006",56,14081,14336,256,7200,"index/reverse_stripes/reverse_00056.tif","index/stream_stripes/stream_00056.tif",9384,0,"EXISTS_VALID"
"BLOCK_006",57,14337,14400,64,7200,"index/reverse_stripes/reverse_00057.tif","index/stream_stripes/stream_00057.tif",2381,0,"EXISTS_VALID"
