"BLOCK_ID","STRIPE_ID","ROW_START","ROW_END","NROWS","NCOLS","REVERSE_FILE","STREAM_FILE","STREAM_CELLS","MAX_GEOM_DELTA_CELLS","STATUS"
"BLOCK_002",32,7937,8192,256,21600,"index/reverse_stripes/reverse_00032.tif","index/stream_stripes/stream_00032.tif",41922,0,"EXISTS_VALID"
"BLOCK_002",33,8193,8448,256,21600,"index/reverse_stripes/reverse_00033.tif","index/stream_stripes/stream_00033.tif",39041,0,"EXISTS_VALID"
"BLOCK_002",34,8449,8704,256,21600,"index/reverse_stripes/reverse_00034.tif","index/stream_stripes/stream_00034.tif",42337,0,"EXISTS_VALID"
"BLOCK_002",35,8705,8960,256,21600,"index/reverse_stripes/reverse_00035.tif","index/stream_stripes/stream_00035.tif",34439,0,"EXISTS_VALID"
"BLOCK_002",36,8961,9216,256,21600,"index/reverse_stripes/reverse_00036.tif","index/stream_stripes/stream_00036.tif",39493,0,"EXISTS_VALID"
"BLOCK_002",37,9217,9472,256,21600,"index/reverse_stripes/reverse_00037.tif","index/stream_stripes/stream_00037.tif",39445,0,"EXISTS_VALID"
"BLOCK_002",38,9473,9728,256,21600,"index/reverse_stripes/reverse_00038.tif","index/stream_stripes/stream_00038.tif",39898,0,"EXISTS_VALID"
"BLOCK_002",39,9729,9984,256,21600,"index/reverse_stripes/reverse_00039.tif","index/stream_stripes/stream_00039.tif",41368,0,"EXISTS_VALID"
"BLOCK_002",40,9985,10240,256,21600,"index/reverse_stripes/reverse_00040.tif","index/stream_stripes/stream_00040.tif",32333,0,"EXISTS_VALID"
"BLOCK_002",41,10241,10496,256,21600,"index/reverse_stripes/reverse_00041.tif","index/stream_stripes/stream_00041.tif",39402,0,"EXISTS_VALID"
"BLOCK_002",42,10497,10752,256,21600,"index/reverse_stripes/reverse_00042.tif","index/stream_stripes/stream_00042.tif",37283,0,"EXISTS_VALID"
"BLOCK_002",43,10753,11008,256,21600,"index/reverse_stripes/reverse_00043.tif","index/stream_stripes/stream_00043.tif",38188,0,"EXISTS_VALID"
"BLOCK_002",44,11009,11264,256,21600,"index/reverse_stripes/reverse_00044.tif","index/stream_stripes/stream_00044.tif",34992,0,"EXISTS_VALID"
"BLOCK_002",45,11265,11520,256,21600,"index/reverse_stripes/reverse_00045.tif","index/stream_stripes/stream_00045.tif",26766,0,"EXISTS_VALID"
"BLOCK_002",46,11521,11776,256,21600,"index/reverse_stripes/reverse_00046.tif","index/stream_stripes/stream_00046.tif",33482,0,"EXISTS_VALID"
"BLOCK_002",47,11777,12032,256,21600,"index/reverse_stripes/reverse_00047.tif","index/stream_stripes/stream_00047.tif",41030,0,"EXISTS_VALID"
"BLOCK_002",48,12033,12288,256,21600,"index/reverse_stripes/reverse_00048.tif","index/stream_stripes/stream_00048.tif",32204,0,"EXISTS_VALID"
"BLOCK_002",49,12289,12544,256,21600,"index/reverse_stripes/reverse_00049.tif","index/stream_stripes/stream_00049.tif",35412,0,"EXISTS_VALID"
"BLOCK_002",50,12545,12800,256,21600,"index/reverse_stripes/reverse_00050.tif","index/stream_stripes/stream_00050.tif",31197,0,"EXISTS_VALID"
"BLOCK_002",51,12801,13056,256,21600,"index/reverse_stripes/reverse_00051.tif","index/stream_stripes/stream_00051.tif",33963,0,"EXISTS_VALID"
"BLOCK_002",52,13057,13312,256,21600,"index/reverse_stripes/reverse_00052.tif","index/stream_stripes/stream_00052.tif",34393,0,"EXISTS_VALID"
"BLOCK_002",53,13313,13568,256,21600,"index/reverse_stripes/reverse_00053.tif","index/stream_stripes/stream_00053.tif",29346,0,"EXISTS_VALID"
"BLOCK_002",54,13569,13824,256,21600,"index/reverse_stripes/reverse_00054.tif","index/stream_stripes/stream_00054.tif",36183,0,"EXISTS_VALID"
"BLOCK_002",55,13825,14080,256,21600,"index/reverse_stripes/reverse_00055.tif","index/stream_stripes/stream_00055.tif",36391,0,"EXISTS_VALID"
"BLOCK_002",56,14081,14336,256,21600,"index/reverse_stripes/reverse_00056.tif","index/stream_stripes/stream_00056.tif",33412,0,"EXISTS_VALID"
"BLOCK_002",57,14337,14400,64,21600,"index/reverse_stripes/reverse_00057.tif","index/stream_stripes/stream_00057.tif",4296,0,"EXISTS_VALID"
