"BLOCK_ID","STRIPE_ID","ROW_START","ROW_END","NROWS","NCOLS","REVERSE_FILE","STREAM_FILE","STREAM_CELLS","MAX_GEOM_DELTA_CELLS","STATUS"
"BLOCK_013",1,1,256,256,7200,"index/reverse_stripes/reverse_00001.tif","index/stream_stripes/stream_00001.tif",7531,0,"EXISTS_VALID"
"BLOCK_013",2,257,512,256,7200,"index/reverse_stripes/reverse_00002.tif","index/stream_stripes/stream_00002.tif",9601,0,"EXISTS_VALID"
"BLOCK_013",3,513,768,256,7200,"index/reverse_stripes/reverse_00003.tif","index/stream_stripes/stream_00003.tif",8054,0,"EXISTS_VALID"
"BLOCK_013",4,769,1024,256,7200,"index/reverse_stripes/reverse_00004.tif","index/stream_stripes/stream_00004.tif",7329,0,"EXISTS_VALID"
"BLOCK_013",5,1025,1280,256,7200,"index/reverse_stripes/reverse_00005.tif","index/stream_stripes/stream_00005.tif",8625,0,"EXISTS_VALID"
"BLOCK_013",6,1281,1536,256,7200,"index/reverse_stripes/reverse_00006.tif","index/stream_stripes/stream_00006.tif",8235,0,"EXISTS_VALID"
"BLOCK_013",7,1537,1792,256,7200,"index/reverse_stripes/reverse_00007.tif","index/stream_stripes/stream_00007.tif",8145,0,"EXISTS_VALID"
"BLOCK_013",8,1793,2048,256,7200,"index/reverse_stripes/reverse_00008.tif","index/stream_stripes/stream_00008.tif",8104,0,"EXISTS_VALID"
"BLOCK_013",9,2049,2304,256,7200,"index/reverse_stripes/reverse_00009.tif","index/stream_stripes/stream_00009.tif",7863,0,"EXISTS_VALID"
"BLOCK_013",10,2305,2560,256,7200,"index/reverse_stripes/reverse_00010.tif","index/stream_stripes/stream_00010.tif",8443,0,"EXISTS_VALID"
"BLOCK_013",11,2561,2816,256,7200,"index/reverse_stripes/reverse_00011.tif","index/stream_stripes/stream_00011.tif",9317,0,"EXISTS_VALID"
"BLOCK_013",12,2817,3072,256,7200,"index/reverse_stripes/reverse_00012.tif","index/stream_stripes/stream_00012.tif",9168,0,"EXISTS_VALID"
"BLOCK_013",13,3073,3328,256,7200,"index/reverse_stripes/reverse_00013.tif","index/stream_stripes/stream_00013.tif",12827,0,"EXISTS_VALID"
"BLOCK_013",14,3329,3584,256,7200,"index/reverse_stripes/reverse_00014.tif","index/stream_stripes/stream_00014.tif",13119,0,"EXISTS_VALID"
"BLOCK_013",15,3585,3840,256,7200,"index/reverse_stripes/reverse_00015.tif","index/stream_stripes/stream_00015.tif",13703,0,"EXISTS_VALID"
"BLOCK_013",16,3841,4096,256,7200,"index/reverse_stripes/reverse_00016.tif","index/stream_stripes/stream_00016.tif",7485,0,"EXISTS_VALID"
"BLOCK_013",17,4097,4352,256,7200,"index/reverse_stripes/reverse_00017.tif","index/stream_stripes/stream_00017.tif",8244,0,"EXISTS_VALID"
"BLOCK_013",18,4353,4608,256,7200,"index/reverse_stripes/reverse_00018.tif","index/stream_stripes/stream_00018.tif",6962,0,"EXISTS_VALID"
"BLOCK_013",19,4609,4864,256,7200,"index/reverse_stripes/reverse_00019.tif","index/stream_stripes/stream_00019.tif",8686,0,"EXISTS_VALID"
"BLOCK_013",20,4865,5120,256,7200,"index/reverse_stripes/reverse_00020.tif","index/stream_stripes/stream_00020.tif",8114,0,"EXISTS_VALID"
"BLOCK_013",21,5121,5376,256,7200,"index/reverse_stripes/reverse_00021.tif","index/stream_stripes/stream_00021.tif",7489,0,"EXISTS_VALID"
"BLOCK_013",22,5377,5632,256,7200,"index/reverse_stripes/reverse_00022.tif","index/stream_stripes/stream_00022.tif",4834,0,"EXISTS_VALID"
"BLOCK_013",23,5633,5888,256,7200,"index/reverse_stripes/reverse_00023.tif","index/stream_stripes/stream_00023.tif",3422,0,"EXISTS_VALID"
"BLOCK_013",24,5889,6144,256,7200,"index/reverse_stripes/reverse_00024.tif","index/stream_stripes/stream_00024.tif",2896,0,"EXISTS_VALID"
"BLOCK_013",25,6145,6400,256,7200,"index/reverse_stripes/reverse_00025.tif","index/stream_stripes/stream_00025.tif",1919,0,"EXISTS_VALID"
"BLOCK_013",26,6401,6656,256,7200,"index/reverse_stripes/reverse_00026.tif","index/stream_stripes/stream_00026.tif",1955,0,"EXISTS_VALID"
"BLOCK_013",27,6657,6912,256,7200,"index/reverse_stripes/reverse_00027.tif","index/stream_stripes/stream_00027.tif",1637,0,"EXISTS_VALID"
"BLOCK_013",28,6913,7168,256,7200,"index/reverse_stripes/reverse_00028.tif","index/stream_stripes/stream_00028.tif",2186,0,"EXISTS_VALID"
"BLOCK_013",29,7169,7200,32,7200,"index/reverse_stripes/reverse_00029.tif","index/stream_stripes/stream_00029.tif",282,0,"EXISTS_VALID"
